#Year, Host_Country, Match_ID, Type, Date, Location, Team 1, Team 2, Score 1, Score 2
1982,Spain,260,Group 5,1982-06-20,Estadio Luis Casanova; Valencia,Spain,Yugoslavia,2,1
1982,Spain,261,Group 5,1982-06-21,La Romareda; Zaragoza,Honduras,Northern Ireland,1,1
1982,Spain,262,Group 5,1982-06-24,La Romareda; Zaragoza,Honduras,Yugoslavia,0,1
1982,Spain,263,Group 5,1982-06-25,Estadio Luis Casanova; Valencia,Spain,Northern Ireland,0,1
1982,Spain,264,Group 6,1982-06-14,Estadio Ramón Sánchez Pizjuán; Seville,Brazil,Soviet Union,2,1
1982,Spain,265,Group 6,1982-06-15,Estadio La Rosaleda; Málaga,Scotland,New Zealand,5,2
1982,Spain,266,Group 6,1982-06-18,Estadio Benito Villamarín; Seville,Brazil,Scotland,4,1
1982,Spain,267,Group 6,1982-06-19,Estadio La Rosaleda; Málaga,Soviet Union,New Zealand,3,0
1982,Spain,268,Group 6,1982-06-22,Estadio La Rosaleda; Málaga,Soviet Union,Scotland,2,2
1982,Spain,269,Group 6,1982-06-23,Estadio Benito Villamarín; Seville,Brazil,New Zealand,4,0
1982,Spain,270,Group I,1982-06-28,Camp Nou; Barcelona,Poland,Belgium,3,0
1982,Spain,271,Group I,1982-07-01,Camp Nou; Barcelona,Belgium,Soviet Union,0,1
1982,Spain,272,Group I,1982-07-04,Camp Nou; Barcelona,Soviet Union,Poland,0,0
1982,Spain,273,Group J,1982-06-29,Estadio Santiago Bernabéu; Madrid,West Germany,England,0,0
1982,Spain,274,Group J,1982-07-02,Estadio Santiago Bernabéu; Madrid,West Germany,Spain,2,1
1982,Spain,275,Group J,1982-07-05,Estadio Santiago Bernabéu; Madrid,Spain,England,0,0
1982,Spain,276,Group K,1982-06-29,Estadio Sarriá; Barcelona,Italy,Argentina,2,1
1982,Spain,277,Group K,1982-07-02,Estadio Sarriá; Barcelona,Argentina,Brazil,1,3
1982,Spain,278,Group K,1982-07-05,Estadio Sarriá; Barcelona,Italy,Brazil,3,2
1982,Spain,279,Group L,1982-06-28,Estadio Vicente Calderón; Madrid,Austria,France,0,1
1982,Spain,280,Group L,1982-07-01,Estadio Vicente Calderón; Madrid,Austria,Northern Ireland,2,2
1982,Spain,281,Group L,1982-07-04,Estadio Vicente Calderón; Madrid,Northern Ireland,France,1,4
1982,Spain,282,Semi-finals,1982-07-08,Camp Nou; Barcelona,Poland,Italy,0,2
1982,Spain,283,Semi-finals,1982-07-08,Estadio Ramón Sánchez Pizjuán; Seville,West Germany,France,5,4
1982,Spain,284,Match for third place,1982-07-10,Estadio José Rico Pérez; Alicante,Poland,France,3,2
1982,Spain,285,Final,1982-07-11,Estadio Santiago Bernabéu,Italy,West Germany,3,1
1986,Mexico,286,Group A,1986-05-31,Estadio Azteca; Mexico City,Bulgaria,Italy,1,1
1986,Mexico,287,Group A,1986-06-02,Estadio Olímpico Universitario; Mexico City,Argentina,South Korea,3,1
1986,Mexico,288,Group A,1986-06-05,Estadio Cuauhtémoc; Puebla,Italy,Argentina,1,1
1986,Mexico,289,Group A,1986-06-05,Estadio Olímpico Universitario; Mexico City,South Korea,Bulgaria,1,1
1986,Mexico,290,Group A,1986-06-10,Estadio Cuauhtémoc; Puebla,South Korea,Italy,2,3
1986,Mexico,291,Group A,1986-06-10,Estadio Olímpico Universitario; Mexico City,Argentina,Bulgaria,2,0
1986,Mexico,292,Group B,1986-06-03,Estadio Azteca; Mexico City,Belgium,Mexico,1,2
1986,Mexico,293,Group B,1986-06-04,Estadio Nemesio Díez; Toluca,Paraguay,Iraq,1,0
1986,Mexico,294,Group B,1986-06-07,Estadio Azteca; Mexico City,Mexico,Paraguay,1,1
1986,Mexico,295,Group B,1986-06-08,Estadio Nemesio Díez; Toluca,Iraq,Belgium,1,2
1986,Mexico,296,Group B,1986-06-11,Estadio Azteca; Mexico City,Iraq,Mexico,0,1
1986,Mexico,297,Group B,1986-06-11,Estadio Nemesio Díez; Toluca,Paraguay,Belgium,2,2
1986,Mexico,298,Group C,1986-06-01,Estadio Nou Camp; León,Canada,France,0,1
1986,Mexico,299,Group C,1986-06-02,Estadio Sergio León Chavez; Irapuato,Soviet Union,Hungary,6,0
1986,Mexico,300,Group C,1986-06-05,Estadio Nou Camp; León,France,Soviet Union,1,1
1986,Mexico,301,Group C,1986-06-06,Estadio Sergio León Chavez; Irapuato,Hungary,Canada,2,0
1986,Mexico,302,Group C,1986-06-09,Estadio Nou Camp; León,Hungary,France,0,3
1986,Mexico,303,Group C,1986-06-09,Estadio Sergio León Chavez; Irapuato,Soviet Union,Canada,2,0
1986,Mexico,304,Group D,1986-06-01,Estadio Jalisco; Guadalajara,Spain,Brazil,0,1
1986,Mexico,305,Group D,1986-06-03,Estadio Tres de Marzo; Guadalajara,Algeria,Northern Ireland,1,1
1986,Mexico,306,Group D,1986-06-06,Estadio Jalisco; Guadalajara,Brazil,Algeria,1,0
1986,Mexico,307,Group D,1986-06-07,Estadio Tres de Marzo; Guadalajara,Northern Ireland,Spain,1,2
1986,Mexico,308,Group D,1986-06-12,Estadio Jalisco; Guadalajara,Northern Ireland,Brazil,0,3
1986,Mexico,309,Group D,1986-06-12,Estadio Tecnológico; Monterrey,Algeria,Spain,0,3
1986,Mexico,310,Group E,1986-06-04,Estadio La Corregidora; Querétaro,Uruguay,West Germany,1,1
1986,Mexico,311,Group E,1986-06-04,Estadio Neza 86; Nezahualcóyotl,Scotland,Denmark,0,1
1986,Mexico,312,Group E,1986-06-08,Estadio La Corregidora; Querétaro,West Germany,Scotland,2,1
1986,Mexico,313,Group E,1986-06-08,Estadio Neza 86; Nezahualcóyotl,Denmark,Uruguay,6,1
1986,Mexico,314,Group E,1986-06-13,Estadio La Corregidora; Querétaro,Denmark,West Germany,2,0
1986,Mexico,315,Group E,1986-06-13,Estadio Neza 86; Nezahualcóyotl,Scotland,Uruguay,0,0
1986,Mexico,316,Group F,1986-06-02,Estadio Universitario; Monterrey,Morocco,Poland,0,0
1986,Mexico,317,Group F,1986-06-03,Estadio Tecnológico; Monterrey,Portugal,England,1,0
1986,Mexico,318,Group F,1986-06-06,Estadio Tecnológico; Monterrey,England,Morocco,0,0
1986,Mexico,319,Group F,1986-06-07,Estadio Universitario; Monterrey,Poland,Portugal,1,0
1986,Mexico,320,Group F,1986-06-11,Estadio Tres de Marzo; Guadalajara,Portugal,Morocco,1,3
1986,Mexico,321,Group F,1986-06-11,Estadio Tecnológico; Monterrey,England,Poland,3,0
1986,Mexico,322,Round of 16,1986-06-15,Estadio Azteca; Mexico City,Mexico,Bulgaria,2,0
1986,Mexico,323,Round of 16,1986-06-15,Estadio Nou Camp; León,Soviet Union,Belgium,3,4
1986,Mexico,324,Round of 16,1986-06-16,Estadio Cuauhtémoc; Puebla,Argentina,Uruguay,1,0
1986,Mexico,325,Round of 16,1986-06-16,Estadio Jalisco; Guadalajara,Brazil,Poland,4,0
1986,Mexico,326,Round of 16,1986-06-17,Estadio Olímpico Universitario; Mexico City,Italy,France,0,2
1986,Mexico,327,Round of 16,1986-06-17,Estadio Universitario; Monterrey,Morocco,West Germany,0,1
1986,Mexico,328,Round of 16,1986-06-18,Estadio Azteca; Mexico City,England,Paraguay,3,0
1986,Mexico,329,Round of 16,1986-06-18,Estadio La Corregidora; Querétaro,Denmark,Spain,1,5
1986,Mexico,330,Quarter-finals,1986-06-21,Estadio Jalisco; Guadalajara,Brazil,France,3,4
1986,Mexico,331,Quarter-finals,1986-06-21,Estadio Universitario; Monterrey,West Germany,Mexico,4,1
1986,Mexico,332,Quarter-finals,1986-06-22,Estadio Cuauhtémoc; Puebla,Spain,Belgium,4,5
1986,Mexico,333,Quarter-finals,1986-06-22,Estadio Azteca; Mexico City,Argentina,England,2,1
1986,Mexico,334,Semi-finals,1986-06-25,Estadio Azteca; Mexico City,Argentina,Belgium,2,0
1986,Mexico,335,Semi-finals,1986-06-25,Estadio Jalisco; Guadalajara,France,West Germany,0,2
1986,Mexico,336,Match for third place,1986-06-28,Estadio Cuauhtémoc; Puebla,France,Belgium,4,2
1986,Mexico,337,Final,1986-06-29,Estadio Azteca; Mexico City,Argentina,West Germany,3,2
1990,Italy,338,Group A,1990-06-09,Stadio Olimpico; Rome,Italy,Austria,1,0
1990,Italy,339,Group A,1990-06-10,Stadio Comunale; Florence,United States,Czechoslovakia,1,5
1990,Italy,340,Group A,1990-06-14,Stadio Olimpico; Rome,Italy,United States,1,0
1990,Italy,341,Group A,1990-06-15,Stadio Comunale; Florence,Austria,Czechoslovakia,0,1
1990,Italy,342,Group A,1990-06-19,Stadio Olimpico; Rome,Italy,Czechoslovakia,2,0
1990,Italy,343,Group A,1990-06-19,Stadio Comunale; Florence,Austria,United States,2,1
1990,Italy,344,Group B,1990-06-08,San Siro; Milan,Argentina,Cameroon,0,1
1990,Italy,345,Group B,1990-06-09,Stadio San Nicola; Bari,Soviet Union,Romania,0,2
1990,Italy,346,Group B,1990-06-13,Stadio San Paolo; Naples,Argentina,Soviet Union,2,0
1990,Italy,347,Group B,1990-06-14,Stadio San Nicola; Bari,Cameroon,Romania,2,1
1990,Italy,348,Group B,1990-06-18,Stadio San Paolo; Naples,Argentina,Romania,1,1
1990,Italy,349,Group B,1990-06-18,Stadio San Nicola; Bari,Cameroon,Soviet Union,0,4
1990,Italy,350,Group C,1990-06-10,Stadio Delle Alpi; Turin,Brazil,Sweden,2,1
1990,Italy,351,Group C,1990-06-11,Stadio Luigi Ferraris; Genoa,Costa Rica,Scotland,1,0
1990,Italy,352,Group C,1990-06-16,Stadio Delle Alpi; Turin,Brazil,Costa Rica,1,0
1990,Italy,353,Group C,1990-06-16,Stadio Luigi Ferraris; Genoa,Sweden,Scotland,1,2
1990,Italy,354,Group C,1990-06-20,Stadio Delle Alpi; Turin,Brazil,Scotland,1,0
1990,Italy,355,Group C,1990-06-20,Stadio Luigi Ferraris; Genoa,Sweden,Costa Rica,1,2
1990,Italy,356,Group D,1990-06-09,Stadio Renato Dall'Ara; Bologna,United Arab Emirates,Colombia,0,2
1990,Italy,357,Group D,1990-06-10,San Siro; Milan,West Germany,Yugoslavia,4,1
1990,Italy,358,Group D,1990-06-14,Stadio Renato Dall'Ara; Bologna,Yugoslavia,Colombia,1,0
1990,Italy,359,Group D,1990-06-15,San Siro; Milan,West Germany,United Arab Emirates,5,1
1990,Italy,360,Group D,1990-06-19,San Siro; Milan,West Germany,Colombia,1,1
1990,Italy,361,Group D,1990-06-19,Stadio Renato Dall'Ara; Bologna,Yugoslavia,United Arab Emirates,4,1
1990,Italy,362,Group E,1990-06-12,Stadio Marc'Antonio Bentegodi; Verona,Belgium,South Korea,2,0
1990,Italy,363,Group E,1990-06-13,Stadio Friuli; Udine,Uruguay,Spain,0,0
1990,Italy,364,Group E,1990-06-17,Stadio Marc'Antonio Bentegodi; Verona,Belgium,Uruguay,3,1
1990,Italy,365,Group E,1990-06-17,Stadio Friuli; Udine,South Korea,Spain,1,3
1990,Italy,366,Group E,1990-06-21,Stadio Marc'Antonio Bentegodi; Verona,Belgium,Spain,1,2
1990,Italy,367,Group E,1990-06-21,Stadio Friuli; Udine,South Korea,Uruguay,0,1
1990,Italy,368,Group F,1990-06-11,Stadio Sant'Elia; Cagliari,England,Ireland,1,1
1990,Italy,369,Group F,1990-06-12,Stadio La Favorita; Palermo,Netherlands,Egypt,1,1
1990,Italy,370,Group F,1990-06-16,Stadio Sant'Elia; Cagliari,England,Netherlands,0,0
1990,Italy,371,Group F,1990-06-17,Stadio La Favorita; Palermo,Ireland,Egypt,0,0
1990,Italy,372,Group F,1990-06-21,Stadio Sant'Elia; Cagliari,England,Egypt,1,0
1990,Italy,373,Group F,1990-06-21,Stadio La Favorita; Palermo,Ireland,Netherlands,1,1
1990,Italy,374,Round of 16,1990-06-23,Stadio San Paolo; Naples,Cameroon,Colombia,2,1
1990,Italy,375,Round of 16,1990-06-23,Stadio San Nicola; Bari,Czechoslovakia,Costa Rica,4,1
1990,Italy,376,Round of 16,1990-06-24,Stadio Delle Alpi; Turin,Brazil,Argentina,0,1
1990,Italy,377,Round of 16,1990-06-24,San Siro; Milan,West Germany,Netherlands,2,1
1990,Italy,378,Round of 16,1990-06-25,Stadio Luigi Ferraris; Genoa,Ireland,Romania,5,4
1990,Italy,379,Round of 16,1990-06-25,Stadio Olimpico; Rome,Italy,Uruguay,2,0
1990,Italy,380,Round of 16,1990-06-26,Stadio Marc'Antonio Bentegodi; Verona,Spain,Yugoslavia,1,2
1990,Italy,381,Round of 16,1990-06-26,Stadio Renato Dall'Ara; Bologna,England,Belgium,1,0
1990,Italy,382,Quarter-finals,1990-06-30,Stadio Artemio Franchi; Florence,Yugoslavia,Argentina,2,3
1990,Italy,383,Quarter-finals,1990-06-30,Stadio Olimpico; Rome,Italy,Ireland,1,0
1990,Italy,384,Quarter-finals,1990-07-01,San Siro; Milan,West Germany,Czechoslovakia,1,0
1990,Italy,385,Quarter-finals,1990-07-01,Stadio San Paolo; Naples,England,Cameroon,3,2
1990,Italy,386,Semi-finals,1990-07-03,Stadio San Paolo; Naples,Italy,Argentina,3,4
1990,Italy,387,Semi-finals,1990-07-04,Stadio delle Alpi; Turin,West Germany,England,4,3
1990,Italy,388,Match for third place,1990-07-07,Stadio San Nicola; Bari,Italy,England,2,1
1990,Italy,389,Final,1990-07-08,Stadio Olimpico; Rome,West Germany,Argentina,1,0
1994,United States,390,Group A,1994-06-18,Pontiac Silverdome; Pontiac,United States,Switzerland,1,1
1994,United States,391,Group A,1994-06-18,Rose Bowl; Pasadena,Colombia,Romania,1,3
1994,United States,392,Group A,1994-06-22,Pontiac Silverdome; Pontiac,Romania,Switzerland,1,4
1994,United States,393,Group A,1994-06-22,Rose Bowl; Pasadena,United States,Colombia,2,1
1994,United States,394,Group A,1994-06-26,Rose Bowl; Pasadena,United States,Romania,0,1
1994,United States,395,Group A,1994-06-26,Stanford Stadium; Stanford,Switzerland,Colombia,0,2
1994,United States,396,Group B,1994-06-19,Rose Bowl; Pasadena,Cameroon,Sweden,2,2
1994,United States,397,Group B,1994-06-20,Stanford Stadium; Stanford,Brazil,Russia,2,0
1994,United States,398,Group B,1994-06-24,Stanford Stadium; Stanford,Brazil,Cameroon,3,0
1994,United States,399,Group B,1994-06-24,Pontiac Silverdome; Pontiac,Sweden,Russia,3,1
1994,United States,400,Group B,1994-06-28,Stanford Stadium; Stanford,Russia,Cameroon,6,1
1994,United States,401,Group B,1994-06-28,Pontiac Silverdome; Pontiac,Brazil,Sweden,1,1
1994,United States,402,Group C,1994-06-17,Soldier Field; Chicago,Germany,Bolivia,1,0
1994,United States,403,Group C,1994-06-17,Cotton Bowl; Dallas,Spain,South Korea,2,2
1994,United States,404,Group C,1994-06-21,Soldier Field; Chicago,Germany,Spain,1,1
1994,United States,405,Group C,1994-06-23,Foxboro Stadium; Foxborough,South Korea,Bolivia,0,0
1994,United States,406,Group C,1994-06-27,Soldier Field; Chicago,Bolivia,Spain,1,3
1994,United States,407,Group C,1994-06-27,Cotton Bowl; Dallas,Germany,South Korea,3,2
1994,United States,408,Group D,1994-06-21,Foxboro Stadium; Foxborough,Argentina,Greece,4,0
1994,United States,409,Group D,1994-06-21,Cotton Bowl; Dallas,Nigeria,Bulgaria,3,0
1994,United States,410,Group D,1994-06-25,Foxboro Stadium; Foxborough,Argentina,Nigeria,2,1
1994,United States,411,Group D,1994-06-26,Soldier Field; Chicago,Greece,Bulgaria,0,4
1994,United States,412,Group D,1994-06-30,Foxboro Stadium; Foxborough,Greece,Nigeria,0,2
1994,United States,413,Group D,1994-06-30,Cotton Bowl; Dallas,Argentina,Bulgaria,0,2
1994,United States,414,Group E,1994-06-18,Giants Stadium; East Rutherford,Italy,Ireland,0,1
1994,United States,415,Group E,1994-06-19,RFK Stadium; Washington,Norway,Mexico,1,0
1994,United States,416,Group E,1994-06-23,Giants Stadium; East Rutherford,Italy,Norway,1,0
1994,United States,417,Group E,1994-06-24,Citrus Bowl; Orlando,Mexico,Ireland,2,1
1994,United States,418,Group E,1994-06-28,Giants Stadium; East Rutherford,Ireland,Norway,0,0
1994,United States,419,Group E,1994-06-28,RFK Stadium; Washington,Italy,Mexico,1,1
1994,United States,420,Group F,1994-06-19,Citrus Bowl; Orlando,Belgium,Morocco,1,0
1994,United States,421,Group F,1994-06-20,RFK Stadium; Washington,Netherlands,Saudi Arabia,2,1
1994,United States,422,Group F,1994-06-25,Citrus Bowl; Orlando,Belgium,Netherlands,1,0
1994,United States,423,Group F,1994-06-25,Giants Stadium; East Rutherford,Saudi Arabia,Morocco,2,1
1994,United States,424,Group F,1994-06-29,Citrus Bowl; Orlando,Morocco,Netherlands,1,2
1994,United States,425,Group F,1994-06-29,RFK Stadium; Washington,Belgium,Saudi Arabia,0,1
1994,United States,426,Round of 16,1994-07-02,Soldier Field; Chicago,Germany,Belgium,3,2
1994,United States,427,Round of 16,1994-07-02,RFK Stadium; Washington,Spain,Switzerland,3,0
1994,United States,428,Round of 16,1994-07-03,Cotton Bowl; Dallas,Saudi Arabia,Sweden,1,3
1994,United States,429,Round of 16,1994-07-03,Rose Bowl; Pasadena,Romania,Argentina,3,2
1994,United States,430,Round of 16,1994-07-04,Citrus Bowl; Orlando,Netherlands,Ireland,2,0
1994,United States,431,Round of 16,1994-07-04,Stanford Stadium; Stanford,Brazil,United States,1,0
1994,United States,432,Round of 16,1994-07-05,Foxboro Stadium; Foxborough,Nigeria,Italy,1,2
1994,United States,433,Round of 16,1994-07-05,Giants Stadium; East Rutherford,Mexico,Bulgaria,1,3
1994,United States,434,Quarter-finals,1994-07-09,Foxboro Stadium; Foxborough,Italy,Spain,2,1
1994,United States,435,Quarter-finals,1994-07-09,Cotton Bowl; Dallas,Netherlands,Brazil,2,3
1994,United States,436,Quarter-finals,1994-07-10,Giants Stadium; East Rutherford,Bulgaria,Germany,2,1
1994,United States,437,Quarter-finals,1994-07-10,Stanford Stadium; Stanford,Romania,Sweden,4,5
1994,United States,438,Semi-finals,1994-07-13,Giants Stadium; East Rutherford,Bulgaria,Italy,1,2
1994,United States,439,Semi-finals,1994-07-13,Rose Bowl; Pasadena,Sweden,Brazil,0,1
1994,United States,440,Match for third place,1994-07-16,Rose Bowl; Pasadena,Sweden,Bulgaria,4,0
1994,United States,441,Final,1994-07-17,Rose Bowl; Pasadena,Brazil,Italy,3,2
1998,France,442,Group A,1998-06-10,Stade de France; Saint-Denis,Brazil,Scotland,2,1
1998,France,443,Group A,1998-06-10,Stade de la Mosson; Montpellier,Morocco,Norway,2,2
1998,France,444,Group A,1998-06-16,Parc Lescure; Bordeaux,Scotland,Norway,1,1
1998,France,445,Group A,1998-06-16,Stade de la Beaujoire; Nantes,Brazil,Morocco,3,0
1998,France,446,Group A,1998-06-23,Stade Geoffroy-Guichard; Saint-Étienne,Scotland,Morocco,0,3
1998,France,447,Group A,1998-06-23,Stade Vélodrome; Marseille,Brazil,Norway,1,2
1998,France,448,Group B,1998-06-11,Stade de Toulouse; Toulouse,Cameroon,Austria,1,1
1998,France,449,Group B,1998-06-11,Parc Lescure; Bordeaux,Italy,Chile,2,2
1998,France,450,Group B,1998-06-17,Stade Geoffroy-Guichard; Saint-Étienne,Chile,Austria,1,1
1998,France,451,Group B,1998-06-17,Stade de la Mosson; Montpellier,Italy,Cameroon,3,0
1998,France,452,Group B,1998-06-23,Stade de France; Saint-Denis,Italy,Austria,2,1
1998,France,453,Group B,1998-06-23,Stade de la Beaujoire; Nantes,Chile,Cameroon,1,1
1998,France,454,Group C,1998-06-12,Stade Félix Bollaert; Lens,Saudi Arabia,Denmark,0,1
1998,France,455,Group C,1998-06-12,Stade Vélodrome; Marseille,France,South Africa,3,0
1998,France,456,Group C,1998-06-18,Stade de France; Saint-Denis,France,Saudi Arabia,4,0
1998,France,457,Group C,1998-06-18,Stade de Toulouse; Toulouse,South Africa,Denmark,1,1
1998,France,458,Group C,1998-06-24,Stade Gerland; Lyon,France,Denmark,2,1
1998,France,459,Group C,1998-06-24,Parc Lescure; Bordeaux,South Africa,Saudi Arabia,2,2
1998,France,460,Group D,1998-06-12,Stade de la Mosson; Montpellier,Paraguay,Bulgaria,0,0
1998,France,461,Group D,1998-06-13,Stade de la Beaujoire; Nantes,Spain,Nigeria,2,3
1998,France,462,Group D,1998-06-19,Parc des Princes; Paris,Nigeria,Bulgaria,1,0
1998,France,463,Group D,1998-06-19,Stade Geoffroy-Guichard; Saint-Étienne,Spain,Paraguay,0,0
1998,France,464,Group D,1998-06-24,Stade Félix Bollaert; Lens,Spain,Bulgaria,6,1
1998,France,465,Group D,1998-06-24,Stade de Toulouse; Toulouse,Nigeria,Paraguay,1,3
1998,France,466,Group E,1998-06-13,Stade de France; Saint-Denis,Netherlands,Belgium,0,0
1998,France,467,Group E,1998-06-13,Stade Gerland; Lyon,South Korea,Mexico,1,3
1998,France,468,Group E,1998-06-20,Stade Vélodrome; Marseille,Netherlands,South Korea,5,0
1998,France,469,Group E,1998-06-20,Parc Lescure; Bordeaux,Belgium,Mexico,2,2
1998,France,470,Group E,1998-06-25,Parc des Princes; Paris,Belgium,South Korea,1,1
1998,France,471,Group E,1998-06-25,Stade Geoffroy-Guichard; Saint-Étienne,Netherlands,Mexico,2,2
1998,France,472,Group F,1998-06-14,Stade Geoffroy-Guichard; Saint-Étienne,Yugoslavia,Iran,1,0
1998,France,473,Group F,1998-06-15,Parc des Princes; Paris,Germany,United States,2,0
1998,France,474,Group F,1998-06-21,Stade Félix Bollaert; Lens,Germany,Yugoslavia,2,2
1998,France,475,Group F,1998-06-21,Stade Gerland; Lyon,United States,Iran,1,2
1998,France,476,Group F,1998-06-25,Stade de la Mosson; Montpellier,Germany,Iran,2,0
1998,France,477,Group F,1998-06-25,Stade de la Beaujoire; Nantes,United States,Yugoslavia,0,1
1998,France,478,Group G,1998-06-15,Stade Gerland; Lyon,Romania,Colombia,1,0
1998,France,479,Group G,1998-06-15,Stade Vélodrome; Marseille,England,Tunisia,2,0
1998,France,480,Group G,1998-06-22,Stade de la Mosson; Montpellier,Colombia,Tunisia,1,0
1998,France,481,Group G,1998-06-22,Stade de Toulouse; Toulouse,Romania,England,2,1
1998,France,482,Group G,1998-06-26,Stade de France; Saint-Denis,Romania,Tunisia,1,1
1998,France,483,Group G,1998-06-26,Stade Félix Bollaert; Lens,Colombia,England,0,2
1998,France,484,Group H,1998-06-14,Stade Félix Bollaert; Lens,Jamaica,Croatia,1,3
1998,France,485,Group H,1998-06-14,Stade de Toulouse; Toulouse,Argentina,Japan,1,0
1998,France,486,Group H,1998-06-20,Stade de la Beaujoire; Nantes,Japan,Croatia,0,1
1998,France,487,Group H,1998-06-21,Parc des Princes; Paris,Argentina,Jamaica,5,0
1998,France,488,Group H,1998-06-26,Stade Gerland; Lyon,Japan,Jamaica,1,2
1998,France,489,Group H,1998-06-26,Parc Lescure; Bordeaux,Argentina,Croatia,1,0
1998,France,490,Round of 16,1998-06-27,Parc des Princes; Paris,Brazil,Chile,4,1
1998,France,491,Round of 16,1998-06-27,Stade Vélodrome; Marseille,Italy,Norway,1,0
1998,France,492,Round of 16,1998-06-28,Stade de France; Saint-Denis,Nigeria,Denmark,1,4
1998,France,493,Round of 16,1998-06-28,Stade Félix Bollaert; Lens,France,Paraguay,1,0
1998,France,494,Round of 16,1998-06-29,Stade de la Mosson; Montpellier,Germany,Mexico,2,1
1998,France,495,Round of 16,1998-06-29,Stade de Toulouse; Toulouse,Netherlands,Yugoslavia,2,1
1998,France,496,Round of 16,1998-06-30,Stade Geoffroy-Guichard; Saint-Étienne,Argentina,England,4,3
1998,France,497,Round of 16,1998-06-30,Parc Lescure; Bordeaux,Romania,Croatia,0,1
1998,France,498,Quarter-finals,1998-07-03,Stade de France; Saint-Denis,Italy,France,3,4
1998,France,499,Quarter-finals,1998-07-03,Stade de la Beaujoire; Nantes,Brazil,Denmark,3,2
1998,France,500,Quarter-finals,1998-07-04,Stade Gerland; Lyon,Germany,Croatia,0,3
1998,France,501,Quarter-finals,1998-07-04,Stade Vélodrome; Marseille,Netherlands,Argentina,2,1
1998,France,502,Semi-finals,1998-07-07,Stade Vélodrome; Marseille,Brazil,Netherlands,4,2
1998,France,503,Semi-finals,1998-07-08,Stade de France; Saint-Denis,France,Croatia,2,1
1998,France,504,Match for third place,1998-07-11,Parc des Princes; Paris,Netherlands,Croatia,1,2
1998,France,505,Final,1998-07-12,Stade de France; Saint-Denis,Brazil,France,0,3
2002,South Korea/Japan,506,Group A,2002-05-31,Seoul World Cup Stadium; Seoul,France,Senegal,0,1
2002,South Korea/Japan,507,Group A,2002-06-01,Munsu Cup Stadium; Ulsan,Uruguay,Denmark,1,2
2002,South Korea/Japan,508,Group A,2002-06-06,Asiad Main Stadium; Busan,France,Uruguay,0,0
2002,South Korea/Japan,509,Group A,2002-06-06,Daegu World Cup Stadium; Daegu,Denmark,Senegal,1,1
2002,South Korea/Japan,510,Group A,2002-06-11,Incheon Munhak Stadium; Incheon,Denmark,France,2,0
2002,South Korea/Japan,511,Group A,2002-06-11,Suwon World Cup Stadium; Suwon,Senegal,Uruguay,3,3
2002,South Korea/Japan,512,Group B,2002-06-02,Asiad Main Stadium; Busan,Paraguay,South Africa,2,2
2002,South Korea/Japan,513,Group B,2002-06-02,Gwangju World Cup Stadium; Gwangju,Spain,Slovenia,3,1
2002,South Korea/Japan,514,Group B,2002-06-07,Jeonju World Cup Stadium; Jeonju,Spain,Paraguay,3,1
2002,South Korea/Japan,515,Group B,2002-06-08,Daegu World Cup Stadium; Daegu,South Africa,Slovenia,1,0
2002,South Korea/Japan,516,Group B,2002-06-12,Daejeon World Cup Stadium; Daejeon,South Africa,Spain,2,3
2002,South Korea/Japan,517,Group B,2002-06-12,Jeju World Cup Stadium; Jeju,Slovenia,Paraguay,1,3
2002,South Korea/Japan,518,Group C,2002-06-03,Munsu Cup Stadium; Ulsan,Brazil,Turkey,2,1
